left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_shoulder_abd,right_shoulder_abd,bbox_ratio,exercise_label,state_label
82.43777895709286,8.374359939613518,166.85566044107296,175.00830837656883,173.46017953003158,174.79561169954593,5.461253069699608,58.60491936046621,0.3369459498711463,pushup,down
85.90012362635206,7.871486083893353,156.10707729545334,166.0311960094519,161.01508277830632,176.26795991566132,10.800051545279704,50.2840058397386,0.34789852656938186,pushup,down
96.61830593523082,2.661778435282792,157.9642292900033,162.80491132746965,157.80598665901402,169.49941511809084,14.13645167987626,56.70199249169477,0.3360178185383723,pushup,down
81.78471059264525,15.27876873350497,156.54048418558634,164.1665235097213,157.95102220813325,174.86574915633608,12.505967656617761,71.68057813317711,0.3536070208019949,pushup,down
86.25953277605038,15.044740645474695,155.65631526106176,164.25774689601639,159.60507231211824,175.21655214834314,13.38877348160875,72.91947912060134,0.34268452745475064,pushup,down
79.47442753866318,8.56838940582495,157.81635636978692,165.3761103516087,163.2916040886305,178.11346863125357,7.587947973561912,67.58445297096175,0.310930230131577,pushup,down
79.30441073131222,14.849039756684759,166.96575550739186,172.22896939062005,170.95525951782182,176.0962596163791,7.342420494411672,67.44838016510904,0.3312114736255982,pushup,down
86.32002903844547,2.419967161245715,155.68346738080172,159.17426838210707,159.9616680315949,173.02781521995175,9.617183991628027,56.203661187000314,0.32139094980178545,pushup,down
90.39674923334395,18.11868968928695,161.40456103830505,169.60073219242338,163.59324113972096,178.91517599264614,12.970229903014658,73.46278242357951,0.3455861896317055,pushup,down
107.0892746406527,23.751659030445257,147.65842555336124,155.0793117225842,145.70693974790294,165.33828073867934,26.051235021113328,79.2164556459601,0.430957790210389,pushup,down
92.21434881494224,11.205975786095387,172.26234147451183,170.41095336340024,174.3482893392856,174.24603022257472,12.899834990693051,71.01853032991387,0.3886401646121184,pushup,down
90.260222926298,21.122312435051143,168.1755502164571,174.94168049129865,172.33603480639286,171.9710743945091,9.319720667551314,73.87953339693141,0.3804268430540625,pushup,down
99.0990488590018,15.258816751321058,165.6267996992035,170.3159240677741,172.5934261473922,173.39651409337822,12.015149793466291,70.98666397385144,0.35814694847721845,pushup,down
100.56026815251596,8.275567770998194,173.8217800534934,179.422025411093,174.36115032283277,171.05174269896168,12.204035723742521,66.62256831680673,0.35699052485207905,pushup,down
100.82136753891112,29.310233260452897,169.19411832827825,176.94536679155928,171.55814457865054,170.4906947178565,15.440718456943468,83.43209756349775,0.343060470270853,pushup,down
99.36160108338774,33.39458856299283,170.16820681917653,174.2046086322056,175.6223451056611,168.92351232090567,15.277473204050567,83.13576280918032,0.41824565997062474,pushup,down
104.44584747787563,43.80024919275074,169.37494132702813,177.02683110672714,175.28295415850116,166.99868828010423,15.407062690071578,91.55653955394769,0.35116028248956405,pushup,down
97.9290108330679,21.594919945069975,168.61038078519405,175.66895002515295,171.14162294373293,169.92330756423536,14.019141751220177,76.17218170548587,0.348617983523167,pushup,down
109.56145216246807,40.738628783410164,165.79540210666335,174.8802862995596,173.01664887029426,168.09529306417866,17.93182267722642,88.30431651227921,0.3707190684465067,pushup,down
101.69269140566632,22.185597272926493,166.04324020668008,164.21520290853056,172.07682002901925,176.2154636807672,15.893473462181648,81.09984642951241,0.35436090521481606,pushup,down
95.28957764095443,18.189565284600775,169.53898202914067,171.4910664043724,178.88826822789912,169.26589513343575,9.950901606554154,77.14841727304234,0.3912543495425745,pushup,down
116.51422667915666,37.14797950983787,166.02614384044588,179.4060795314151,176.6532104747427,173.19181993622064,20.923706087233533,91.04880350389901,0.39592463573834286,pushup,down
93.95577039198001,22.123364065296464,169.53106278360286,165.9212404458321,176.09364207433023,178.2002934639682,9.875126124747215,76.2620759862617,0.35350323516853477,pushup,down
85.08053070697194,16.709695429484757,166.99909786359964,176.7148557970812,163.28046524194235,175.27565593587906,10.137727479074973,72.21667941150204,0.3194630853699998,pushup,down
91.17333929028756,0.24718723802208836,160.13869029512097,167.03475472936762,161.3963409393578,172.50427730316355,12.604604722552647,54.64341349516898,0.36220728878582237,pushup,down
91.40896855812193,12.50580829549293,161.08407418396385,170.2425863469119,162.6785559251419,174.88695796151995,12.236818040543834,65.3658773143172,0.399382078166345,pushup,down
87.9495281994375,10.472360715306978,168.45289169650798,176.16212885056123,167.62262307452,179.14665987241767,11.61499032777052,65.3047374135434,0.3775054211196855,pushup,down
85.06718673393185,14.693735620456478,169.82694947248578,176.26978763707484,167.06979974494422,178.19748309856996,11.11756407887548,67.85279898402548,0.34510663200281,pushup,down
